Code_Insee,NomCommune,EPCI,Dept,Pop,offres,Densite
52011,Annéville-la-Prairie,CC du Grand Langres,Haute-Marne,86,,
52012,Annonville,CA de Chaumont,Haute-Marne,33,,
52013,Anrosey,CC du Bassin de Joinville en Champagne,Haute-Marne,126,,
52014,Aprey,CC des Savoir-Faire,Haute-Marne,193,,
52015,Arbigny-sous-Varennes,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,89,,
52016,Arbot,CC des Savoir-Faire,Haute-Marne,72,,
52017,Arc-en-Barrois,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,756,,
52019,Arnancourt,CC des Trois Forêts,Haute-Marne,95,,
52021,Attancourt,CC du Bassin de Joinville en Champagne,Haute-Marne,264,,
52022,Aubepierre-sur-Aube,CA de Saint-Dizier Der et Blaise,Haute-Marne,191,,
52023,Auberive,CC des Trois Forêts,Haute-Marne,174,,
52025,Audeloncourt,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,89,,
52027,Aujeurres,CC Meuse Rognon,Haute-Marne,85,,
52028,Aulnoy-sur-Aube,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,51,,
52029,Autigny-le-Grand,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,151,,
52030,Autigny-le-Petit,CC du Bassin de Joinville en Champagne,Haute-Marne,65,,
52031,Autreville-sur-la-Renne,CC du Bassin de Joinville en Champagne,Haute-Marne,391,,
52033,Avrecourt,CC des Trois Forêts,Haute-Marne,118,,
52034,Bailly-aux-Forges,CC du Grand Langres,Haute-Marne,148,,
52035,Baissey,CA de Saint-Dizier Der et Blaise,Haute-Marne,196,,
52037,Bannes,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,377,,
52038,Bassoncourt,CC du Grand Langres,Haute-Marne,67,,
52039,Baudrecourt,CC Meuse Rognon,Haute-Marne,92,,
52040,Bay-sur-Aube,CC du Bassin de Joinville en Champagne,Haute-Marne,53,,
52042,Beauchemin,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,105,,
52043,Belmont,CC du Grand Langres,Haute-Marne,58,,
52044,Roches-Bettaincourt,CC des Savoir-Faire,Haute-Marne,,,
52045,Bettancourt-la-Ferrée,CC Meuse Rognon,Haute-Marne,1734,,
52047,Beurville,CA de Saint-Dizier Der et Blaise,Haute-Marne,104,,
52050,Biesles,CC du Bassin de Joinville en Champagne,Haute-Marne,1383,,
52051,Bize,CA de Chaumont,Haute-Marne,93,,
52053,Blaisy,CC des Savoir-Faire,Haute-Marne,76,,
52055,Blécourt,CA de Chaumont,Haute-Marne,114,,
52056,Blessonville,CC du Bassin de Joinville en Champagne,Haute-Marne,202,,
52057,Blumeray,CC des Trois Forêts,Haute-Marne,116,,
52058,Bologne,CC du Bassin de Joinville en Champagne,Haute-Marne,1937,,
52059,Bonnecourt,CA de Chaumont,Haute-Marne,135,,
52060,Bourbonne-les-Bains,CC du Grand Langres,Haute-Marne,2127,,
52061,Bourdons-sur-Rognon,CC des Savoir-Faire,Haute-Marne,287,,
52062,Bourg,CC Meuse Rognon,Haute-Marne,161,1,0.00621118
52063,Bourg-Sainte-Marie,CC du Grand Langres,Haute-Marne,102,,
52064,Bourmont-entre-Meuse-et-Mouzon,CC Meuse Rognon,Haute-Marne,833,,
52065,Bouzancourt,CC Meuse Rognon,Haute-Marne,66,,
52066,Brachay,CC du Bassin de Joinville en Champagne,Haute-Marne,64,,
52067,Brainville-sur-Meuse,CC du Bassin de Joinville en Champagne,Haute-Marne,78,,
52069,Braux-le-Châtel,CC Meuse Rognon,Haute-Marne,146,,
52070,Brennes,CC des Trois Forêts,Haute-Marne,136,,
52072,Brethenay,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,378,,
52074,Breuvannes-en-Bassigny,CA de Chaumont,Haute-Marne,698,,
52075,Briaucourt,CC Meuse Rognon,Haute-Marne,187,,
52076,Bricon,CA de Chaumont,Haute-Marne,463,,
52079,Brousseval,CC des Trois Forêts,Haute-Marne,703,,
52082,Bugnières,CA de Saint-Dizier Der et Blaise,Haute-Marne,158,,
52083,Champsevraine,CC des Trois Forêts,Haute-Marne,750,,
52084,Busson,CC des Savoir-Faire,Haute-Marne,39,,
52085,Buxières-lès-Clefmont,CC du Bassin de Joinville en Champagne,Haute-Marne,28,,
52087,Buxières-lès-Villiers,CC du Grand Langres,Haute-Marne,215,,
52088,Ceffonds,CA de Chaumont,Haute-Marne,651,,
52089,Celles-en-Bassigny,CA de Saint-Dizier Der et Blaise,Haute-Marne,84,,
52090,Celsoy,CC du Grand Langres,Haute-Marne,106,,
52091,Cerisières,CC des Savoir-Faire,Haute-Marne,90,,
52092,Chalancey,CA de Chaumont,Haute-Marne,107,,
52093,Chalindrey,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,2448,,
52094,Vals-des-Tilles,CC des Savoir-Faire,Haute-Marne,,,
52095,Chalvraines,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,189,,
52097,Chambroncourt,CC Meuse Rognon,Haute-Marne,50,,
52099,Chamouilley,CC du Bassin de Joinville en Champagne,Haute-Marne,816,,
52101,Champigneulles-en-Bassigny,CA de Saint-Dizier Der et Blaise,Haute-Marne,45,,
52102,Champigny-lès-Langres,CC Meuse Rognon,Haute-Marne,439,,
52103,Champigny-sous-Varennes,CC du Grand Langres,Haute-Marne,117,,
52104,Chancenay,CC des Savoir-Faire,Haute-Marne,1114,,
52105,Changey,CA de Saint-Dizier Der et Blaise,Haute-Marne,315,,
52106,Chanoy,CC du Grand Langres,Haute-Marne,129,,
52107,Chantraines,CC du Grand Langres,Haute-Marne,227,,
52108,Charmes,CC Meuse Rognon,Haute-Marne,150,,
52109,Charmes-en-l'Angle,CC du Grand Langres,Haute-Marne,10,,
52110,Charmes-la-Grande,CC du Bassin de Joinville en Champagne,Haute-Marne,162,,
52113,Chassigny,CC du Bassin de Joinville en Champagne,Haute-Marne,255,,
52114,Châteauvillain,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,1601,,
52115,Chatenay-Mâcheron,CC des Trois Forêts,Haute-Marne,107,,
52116,Chatenay-Vaudin,CC du Grand Langres,Haute-Marne,54,,
52118,Chatonrupt-Sommermont,CC du Grand Langres,Haute-Marne,304,,
52119,Chaudenay,CC du Bassin de Joinville en Champagne,Haute-Marne,352,,
52120,Chauffourt,CC des Savoir-Faire,Haute-Marne,208,,
52121,Chaumont,CC du Grand Langres,Haute-Marne,23172,5,0.000215778
52122,Chaumont-la-Ville,CA de Chaumont,Haute-Marne,117,,
52123,Chevillon,CC Meuse Rognon,Haute-Marne,1333,,
52124,Chézeaux,CA de Saint-Dizier Der et Blaise,Haute-Marne,72,,
52125,Chamarandes-Choignes,CC des Savoir-Faire,Haute-Marne,1206,,
52126,Choilley-Dardenay,CA de Chaumont,Haute-Marne,166,,
52127,Choiseul,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,82,,
52128,Cirey-lès-Mareilles,CC du Grand Langres,Haute-Marne,143,,
52129,Cirey-sur-Blaise,CC Meuse Rognon,Haute-Marne,120,,
52130,Cirfontaines-en-Azois,CC du Bassin de Joinville en Champagne,Haute-Marne,187,,
52131,Cirfontaines-en-Ornois,CC des Trois Forêts,Haute-Marne,78,,
52132,Clefmont,CC du Bassin de Joinville en Champagne,Haute-Marne,179,,
52133,Clinchamp,CC du Grand Langres,Haute-Marne,80,,
52134,Cohons,CC Meuse Rognon,Haute-Marne,238,,
52135,Coiffy-le-Bas,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,92,,
52136,Coiffy-le-Haut,CC des Savoir-Faire,Haute-Marne,116,,
52137,Colmier-le-Bas,CC des Savoir-Faire,Haute-Marne,22,,
52138,Colmier-le-Haut,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,60,,
52140,Colombey les Deux Églises,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,736,,
52141,Condes,CA de Chaumont,Haute-Marne,310,,
52142,Consigny,CA de Chaumont,Haute-Marne,70,,
52145,Coublanc,CC Meuse Rognon,Haute-Marne,122,,
52146,Coupray,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,148,,
52147,Courcelles-en-Montagne,CC des Trois Forêts,Haute-Marne,90,,
52149,Courcelles-sur-Blaise,CC du Grand Langres,Haute-Marne,99,,
52151,Cour-l'Évêque,CC du Bassin de Joinville en Champagne,Haute-Marne,161,,
52155,Culmont,CC des Trois Forêts,Haute-Marne,549,,
52156,Curel,CC des Savoir-Faire,Haute-Marne,418,,
52157,Curmont,CA de Saint-Dizier Der et Blaise,Haute-Marne,13,,
52158,Cusey,CA de Chaumont,Haute-Marne,286,,
52159,Cuves,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,26,,
52160,Daillancourt,CA de Chaumont,Haute-Marne,69,,
52161,Daillecourt,CA de Chaumont,Haute-Marne,74,,
52162,Dammartin-sur-Meuse,CC du Grand Langres,Haute-Marne,200,,
52163,Dampierre,CC du Grand Langres,Haute-Marne,391,,
52164,Damrémont,CC du Grand Langres,Haute-Marne,201,,
52165,Dancevoir,CC des Savoir-Faire,Haute-Marne,198,,
52167,Darmannes,CC des Trois Forêts,Haute-Marne,263,,
52168,Dinteville,CC Meuse Rognon,Haute-Marne,59,,
52169,Domblain,CC des Trois Forêts,Haute-Marne,82,,
52170,Dommarien,CA de Saint-Dizier Der et Blaise,Haute-Marne,168,,
52171,Dommartin-le-Franc,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,250,,
52172,Dommartin-le-Saint-Père,CA de Saint-Dizier Der et Blaise,Haute-Marne,283,,
52173,Domremy-Landéville,CC du Bassin de Joinville en Champagne,Haute-Marne,82,,
52174,Doncourt-sur-Meuse,CC Meuse Rognon,Haute-Marne,40,,
52175,Donjeux,CC Meuse Rognon,Haute-Marne,390,,
52177,Doulaincourt-Saucourt,CC du Bassin de Joinville en Champagne,Haute-Marne,860,,
52178,Doulevant-le-Château,CC Meuse Rognon,Haute-Marne,376,,
52179,Doulevant-le-Petit,CC du Bassin de Joinville en Champagne,Haute-Marne,29,,
52181,Échenay,CA de Saint-Dizier Der et Blaise,Haute-Marne,94,,
52182,Éclaron-Braucourt-Sainte-Livière,CC du Bassin de Joinville en Champagne,Haute-Marne,2063,,
52183,Ecot-la-Combe,CA de Saint-Dizier Der et Blaise,Haute-Marne,38,,
52184,Effincourt,CC Meuse Rognon,Haute-Marne,66,,
52185,Enfonvelle,CC du Bassin de Joinville en Champagne,Haute-Marne,69,,
52187,Épizon,CC des Savoir-Faire,Haute-Marne,172,,
52189,Le Val-d'Esnoms,CC du Bassin de Joinville en Champagne,Haute-Marne,,,
52190,Esnouveaux,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,301,,
52193,Euffigneix,CA de Chaumont,Haute-Marne,315,,
52194,Eurville-Bienville,CA de Chaumont,Haute-Marne,2097,,
52195,Farincourt,CA de Saint-Dizier Der et Blaise,Haute-Marne,39,,
52196,Faverolles,CC des Savoir-Faire,Haute-Marne,105,,
52197,Fayl-Billot,CC du Grand Langres,Haute-Marne,1446,,
52198,Fays,CC des Savoir-Faire,Haute-Marne,76,,
52199,Ferrière-et-Lafolie,CA de Saint-Dizier Der et Blaise,Haute-Marne,52,,
52200,Flagey,CC du Bassin de Joinville en Champagne,Haute-Marne,86,,
52201,Flammerécourt,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,69,,
52203,Fontaines-sur-Marne,CC du Bassin de Joinville en Champagne,Haute-Marne,150,,
52204,Forcey,CA de Saint-Dizier Der et Blaise,Haute-Marne,68,,
52205,Foulain,CA de Chaumont,Haute-Marne,714,,
52206,Frampas,CA de Chaumont,Haute-Marne,165,,
52207,Frécourt,CA de Saint-Dizier Der et Blaise,Haute-Marne,99,,
52208,Fresnes-sur-Apance,CC du Grand Langres,Haute-Marne,150,,
52211,Froncles,CC des Savoir-Faire,Haute-Marne,1545,,
52212,Fronville,CA de Chaumont,Haute-Marne,326,,
52213,Genevrières,CC du Bassin de Joinville en Champagne,Haute-Marne,137,,
52214,La Genevroye,CC des Savoir-Faire,Haute-Marne,33,,
52216,Germaines,CA de Chaumont,Haute-Marne,42,,
52217,Germainvilliers,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,93,,
52218,Germay,CC Meuse Rognon,Haute-Marne,47,,
52219,Germisay,CC du Bassin de Joinville en Champagne,Haute-Marne,18,,
52220,Giey-sur-Aujon,CC du Bassin de Joinville en Champagne,Haute-Marne,131,,
52221,Gillancourt,CC des Trois Forêts,Haute-Marne,123,,
52222,Gillaumé,CA de Chaumont,Haute-Marne,37,,
52223,Gilley,CC du Bassin de Joinville en Champagne,Haute-Marne,70,,
52227,Graffigny-Chemin,CC des Savoir-Faire,Haute-Marne,238,,
52228,Grandchamp,CC Meuse Rognon,Haute-Marne,75,,
52229,Grenant,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,150,,
52230,Gudmont-Villiers,CC des Savoir-Faire,Haute-Marne,296,,
52231,Guindrecourt-aux-Ormes,CC du Bassin de Joinville en Champagne,Haute-Marne,95,,
52232,Guindrecourt-sur-Blaise,CC du Bassin de Joinville en Champagne,Haute-Marne,59,,
52233,Guyonvelle,CA de Chaumont,Haute-Marne,108,,
52234,Hâcourt,CC des Savoir-Faire,Haute-Marne,39,,
52235,Hallignicourt,CC Meuse Rognon,Haute-Marne,288,,
52237,Harréville-les-Chanteurs,CA de Saint-Dizier Der et Blaise,Haute-Marne,302,,
52240,Heuilley-le-Grand,CC Meuse Rognon,Haute-Marne,216,,
52242,Haute-Amance,CC des Savoir-Faire,Haute-Marne,971,,
52243,Huilliécourt,CC des Savoir-Faire,Haute-Marne,119,,
52244,Humbécourt,CC Meuse Rognon,Haute-Marne,790,,
52245,Humberville,CA de Saint-Dizier Der et Blaise,Haute-Marne,72,,
52246,Humes-Jorquenay,CC Meuse Rognon,Haute-Marne,585,,
52247,Illoud,CC du Grand Langres,Haute-Marne,229,,
52248,Is-en-Bassigny,CC Meuse Rognon,Haute-Marne,555,,
52249,Isômes,CC du Grand Langres,Haute-Marne,156,,
52250,Joinville,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,3137,,
52251,Jonchery,CC du Bassin de Joinville en Champagne,Haute-Marne,1049,,
52253,Juzennecourt,CA de Chaumont,Haute-Marne,216,,
52254,Lachapelle-en-Blaisy,CA de Chaumont,Haute-Marne,84,,
52256,Lafauche,CA de Chaumont,Haute-Marne,81,,
52257,Laferté-sur-Amance,CC Meuse Rognon,Haute-Marne,108,,
52258,Laferté-sur-Aube,CC des Savoir-Faire,Haute-Marne,333,,
52260,Lamancine,CC des Trois Forêts,Haute-Marne,127,,
52264,Laneuvelle,CA de Chaumont,Haute-Marne,67,,
52265,Bayard-sur-Marne,CC des Savoir-Faire,Haute-Marne,1349,,
52266,Laneuville-à-Rémy,CA de Saint-Dizier Der et Blaise,Haute-Marne,66,,
52267,Laneuville-au-Pont,CA de Saint-Dizier Der et Blaise,Haute-Marne,212,,
52269,Langres,CA de Saint-Dizier Der et Blaise,Haute-Marne,8146,2,0.000245519
52271,Lanques-sur-Rognon,CC du Grand Langres,Haute-Marne,188,,
52272,Lanty-sur-Aube,CA de Chaumont,Haute-Marne,123,,
52273,Larivière-Arnoncourt,CC des Trois Forêts,Haute-Marne,118,,
52274,Latrecey-Ormoy-sur-Aube,CC des Savoir-Faire,Haute-Marne,304,,
52275,Lavernoy,CC des Trois Forêts,Haute-Marne,76,,
52276,Laville-aux-Bois,CC du Grand Langres,Haute-Marne,214,,
52277,Lavilleneuve,CA de Chaumont,Haute-Marne,61,,
52278,Lavilleneuve-au-Roi,CC du Grand Langres,Haute-Marne,78,,
52280,Lecey,CC des Trois Forêts,Haute-Marne,213,,
52282,Leffonds,CC du Grand Langres,Haute-Marne,358,,
52284,Leschères-sur-le-Blaiseron,CC des Trois Forêts,Haute-Marne,101,,
52285,Leuchey,CC du Bassin de Joinville en Champagne,Haute-Marne,86,,
52286,Leurville,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,84,,
52287,Levécourt,CC Meuse Rognon,Haute-Marne,88,,
52288,Lezéville,CC Meuse Rognon,Haute-Marne,125,,
52289,Liffol-le-Petit,CC du Bassin de Joinville en Champagne,Haute-Marne,328,,
52290,Les Loges,CC de l'Ouest Vosgien,Haute-Marne,143,,
52291,Longchamp,CC des Savoir-Faire,Haute-Marne,71,,
52292,Longeau-Percey,CC Meuse Rognon,Haute-Marne,762,,
52294,Louvemont,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,711,,
52295,Louvières,CA de Saint-Dizier Der et Blaise,Haute-Marne,97,,
52297,Luzy-sur-Marne,CA de Chaumont,Haute-Marne,268,,
52298,Maâtz,CA de Chaumont,Haute-Marne,75,,
52300,Magneux,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,169,,
52301,Maisoncelles,CA de Saint-Dizier Der et Blaise,Haute-Marne,59,,
52302,Maizières,CC Meuse Rognon,Haute-Marne,971,,
52303,Maizières-sur-Amance,CA de Saint-Dizier Der et Blaise,Haute-Marne,99,,
52304,Malaincourt-sur-Meuse,CC des Savoir-Faire,Haute-Marne,58,,
52305,Mandres-la-Côte,CC Meuse Rognon,Haute-Marne,543,,
52306,Manois,CA de Chaumont,Haute-Marne,460,,
52307,Marac,CC Meuse Rognon,Haute-Marne,218,,
52308,Maranville,CC du Grand Langres,Haute-Marne,414,,
52310,Marbéville,CC des Trois Forêts,Haute-Marne,100,,
52311,Marcilly-en-Bassigny,CA de Chaumont,Haute-Marne,222,,
52312,Mardor,CC du Grand Langres,Haute-Marne,50,,
52313,Mareilles,CC du Grand Langres,Haute-Marne,156,,
52315,Marnay-sur-Marne,CC Meuse Rognon,Haute-Marne,326,,
52316,Mathons,CA de Chaumont,Haute-Marne,67,,
52318,Melay,CC du Bassin de Joinville en Champagne,Haute-Marne,264,,
52319,Mennouveaux,CC des Savoir-Faire,Haute-Marne,71,,
52320,Merrey,CC Meuse Rognon,Haute-Marne,103,,
52321,Mertrud,CC Meuse Rognon,Haute-Marne,184,,
52322,Meures,CC du Bassin de Joinville en Champagne,Haute-Marne,135,,
52325,Millières,CA de Chaumont,Haute-Marne,119,,
52326,Mirbel,CC Meuse Rognon,Haute-Marne,42,,
52327,Moëslains,CA de Chaumont,Haute-Marne,437,,
52328,Montcharvot,CA de Saint-Dizier Der et Blaise,Haute-Marne,34,,
52330,Montheries,CC des Savoir-Faire,Haute-Marne,67,,
52331,La Porte du Der,CC des Trois Forêts,Haute-Marne,2343,,
52332,Val-de-Meuse,CA de Saint-Dizier Der et Blaise,Haute-Marne,1915,,
52335,Montot-sur-Rognon,CC du Grand Langres,Haute-Marne,133,,
52336,Montreuil-sur-Blaise,CC Meuse Rognon,Haute-Marne,167,,
52337,Montreuil-sur-Thonnance,CA de Saint-Dizier Der et Blaise,Haute-Marne,62,,
52341,Morancourt,CC du Bassin de Joinville en Champagne,Haute-Marne,136,,
52342,Morionvilliers,CA de Saint-Dizier Der et Blaise,Haute-Marne,29,,
52344,Mouilleron,CC du Bassin de Joinville en Champagne,Haute-Marne,37,,
52346,Mussey-sur-Marne,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,378,,
52347,Narcy,CC du Bassin de Joinville en Champagne,Haute-Marne,252,,
52348,Neuilly-l'Évêque,CA de Saint-Dizier Der et Blaise,Haute-Marne,610,,
52349,Neuilly-sur-Suize,CC du Grand Langres,Haute-Marne,320,,
52350,Neuvelle-lès-Voisey,CA de Chaumont,Haute-Marne,72,,
52352,Ninville,CC des Savoir-Faire,Haute-Marne,84,,
52353,Nogent,CA de Chaumont,Haute-Marne,3815,,
52354,Noidant-Chatenoy,CA de Chaumont,Haute-Marne,82,,
52355,Noidant-le-Rocheux,CC des Savoir-Faire,Haute-Marne,164,,
52356,Nomécourt,CC du Grand Langres,Haute-Marne,114,,
52357,Noncourt-sur-le-Rongeant,CC du Bassin de Joinville en Champagne,Haute-Marne,178,,
52358,Noyers,CC du Bassin de Joinville en Champagne,Haute-Marne,83,,
52359,Nully,CC du Grand Langres,Haute-Marne,165,,
52360,Occey,CC du Bassin de Joinville en Champagne,Haute-Marne,160,,
52362,Orbigny-au-Mont,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,137,,
52363,Orbigny-au-Val,CC du Grand Langres,Haute-Marne,103,,
52364,Orcevaux,CC du Grand Langres,Haute-Marne,102,,
52365,Orges,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,357,,
52366,Ormancey,CC des Trois Forêts,Haute-Marne,80,,
52367,Ormoy-lès-Sexfontaines,CC du Grand Langres,Haute-Marne,44,,
52369,Orquevaux,CA de Chaumont,Haute-Marne,80,,
52370,Osne-le-Val,CC Meuse Rognon,Haute-Marne,263,,
52371,Oudincourt,CA de Saint-Dizier Der et Blaise,Haute-Marne,145,,
52372,Outremécourt,CA de Chaumont,Haute-Marne,96,,
52373,Ozières,CC Meuse Rognon,Haute-Marne,40,,
52374,Le Pailly,CC Meuse Rognon,Haute-Marne,289,,
52375,Palaiseul,CC des Savoir-Faire,Haute-Marne,59,,
52376,Pansey,CC des Savoir-Faire,Haute-Marne,100,,
52377,Parnoy-en-Bassigny,CC du Bassin de Joinville en Champagne,Haute-Marne,307,,
52378,Paroy-sur-Saulx,CC des Savoir-Faire,Haute-Marne,49,,
52380,Peigney,CC du Bassin de Joinville en Champagne,Haute-Marne,378,,
52383,Perrancey-les-Vieux-Moulins,CC du Grand Langres,Haute-Marne,300,,
52384,Perrogney-les-Fontaines,CC du Grand Langres,Haute-Marne,114,,
52385,Perrusse,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,33,,
52386,Perthes,CC du Grand Langres,Haute-Marne,530,,
52388,Pierremont-sur-Amance,CA de Saint-Dizier Der et Blaise,Haute-Marne,143,,
52390,Pisseloup,CC des Savoir-Faire,Haute-Marne,51,,
52391,Planrupt,CC des Savoir-Faire,Haute-Marne,310,,
52392,Plesnoy,CA de Saint-Dizier Der et Blaise,Haute-Marne,117,,
52393,Poinsenot,CC du Grand Langres,Haute-Marne,52,,
52394,Poinson-lès-Fayl,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,231,,
52395,Poinson-lès-Grancey,CC des Savoir-Faire,Haute-Marne,45,,
52396,Poinson-lès-Nogent,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,146,,
52397,Poiseul,CA de Chaumont,Haute-Marne,72,,
52398,Poissons,CC du Grand Langres,Haute-Marne,682,,
52399,Pont-la-Ville,CC du Bassin de Joinville en Champagne,Haute-Marne,128,,
52400,Le Châtelet-sur-Meuse,CC des Trois Forêts,Haute-Marne,150,,
52401,Poulangy,CC des Savoir-Faire,Haute-Marne,398,,
52403,Praslay,CA de Chaumont,Haute-Marne,75,,
52405,Le Montsaugeonnais,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,1291,,
52406,Pressigny,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,205,,
52407,Prez-sous-Lafauche,CC des Savoir-Faire,Haute-Marne,303,,
52411,Rives Dervoises,CC Meuse Rognon,Haute-Marne,1424,,
52413,Rachecourt-Suzémont,CA de Saint-Dizier Der et Blaise,Haute-Marne,107,,
52414,Rachecourt-sur-Marne,CA de Saint-Dizier Der et Blaise,Haute-Marne,790,,
52415,Rançonnières,CA de Saint-Dizier Der et Blaise,Haute-Marne,107,,
52416,Rangecourt,CC du Grand Langres,Haute-Marne,65,,
52419,Rennepont,CC du Grand Langres,Haute-Marne,141,,
52420,Reynel,CA de Chaumont,Haute-Marne,121,,
52421,Riaucourt,CC Meuse Rognon,Haute-Marne,482,,
52422,Richebourg,CA de Chaumont,Haute-Marne,279,,
52423,Rimaucourt,CC des Trois Forêts,Haute-Marne,679,,
52424,Rivières-le-Bois,CC Meuse Rognon,Haute-Marne,73,,
52425,Rivière-les-Fosses,CC des Savoir-Faire,Haute-Marne,203,,
52426,Rizaucourt-Buchey,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,126,,
52428,Rochefort-sur-la-Côte,CA de Chaumont,Haute-Marne,65,,
52429,Roches-sur-Marne,CA de Chaumont,Haute-Marne,560,,
52431,Rochetaillée,CA de Saint-Dizier Der et Blaise,Haute-Marne,169,,
52432,Rolampont,CC d'Auberive Vingeanne et Montsaugeonnais,Haute-Marne,1508,,
52433,Romain-sur-Meuse,CC du Grand Langres,Haute-Marne,106,,
52436,Rouécourt,CC Meuse Rognon,Haute-Marne,50,,
